5.905400000000000000e+04 6.428571428571429047e-01
5.869500000000000000e+04 4.285714285714285476e-01
5.735300000000000000e+04 8.000000000000000444e-01
5.745800000000000000e+04 3.636363636363636465e-01
5.736800000000000000e+04 7.500000000000000000e-01
5.709900000000000000e+04 1.428571428571428492e-01
5.747100000000000000e+04 9.545454545454545858e-01
5.724800000000000000e+04 3.333333333333333148e-01
5.884300000000000000e+04 5.263157894736841813e-01
5.860700000000000000e+04 6.875000000000000000e-01
5.861500000000000000e+04 9.375000000000000000e-01
5.696800000000000000e+04 4.705882352941176405e-01
5.714100000000000000e+04 5.000000000000000000e-01
5.759600000000000000e+04 9.090909090909091161e-02
5.687000000000000000e+04 9.523809523809523281e-02
5.867700000000000000e+04 8.095238095238095344e-01
5.874000000000000000e+04 8.750000000000000000e-01
5.919200000000000000e+04 5.999999999999999778e-01
5.795900000000000000e+04 7.500000000000000000e-01
5.687100000000000000e+04 1.428571428571428492e-01
5.876000000000000000e+04 2.500000000000000000e-01
5.913400000000000000e+04 4.285714285714285476e-01
5.715200000000000000e+04 8.928571428571429047e-01
5.824100000000000000e+04 2.903225806451613100e-01
5.825400000000000000e+04 5.000000000000000000e-01
5.766400000000000000e+04 5.000000000000000000e-01
5.798100000000000000e+04 6.666666666666666297e-01
5.685000000000000000e+04 3.636363636363636465e-01
5.823900000000000000e+04 2.580645161290322509e-01
5.883000000000000000e+04 8.000000000000000444e-01
5.800800000000000000e+04 6.666666666666666297e-01
5.687400000000000000e+04 2.857142857142856984e-01
5.823700000000000000e+04 2.258064516129032195e-01
5.869000000000000000e+04 7.692307692307692735e-01
5.754100000000000000e+04 6.666666666666666297e-01
5.683000000000000000e+04 9.534883720930232842e-01
5.693900000000000000e+04 6.999999999999999556e-01
5.766600000000000000e+04 7.142857142857142461e-02
5.892600000000000000e+04 5.999999999999999778e-01
5.694200000000000000e+04 3.333333333333333148e-01
5.759800000000000000e+04 2.727272727272727071e-01
5.761800000000000000e+04 5.000000000000000278e-02
5.697600000000000000e+04 9.411764705882352811e-01
5.856400000000000000e+04 3.750000000000000000e-01
5.765700000000000000e+04 2.222222222222222099e-01
5.689900000000000000e+04 6.666666666666666297e-01
5.776900000000000000e+04 6.666666666666666297e-01
5.886200000000000000e+04 3.333333333333333148e-01
5.783600000000000000e+04 2.000000000000000111e-01
5.686100000000000000e+04 2.727272727272727071e-01
5.900300000000000000e+04 5.882352941176470507e-02
5.833600000000000000e+04 5.479452054794520244e-01
5.800000000000000000e+04 7.500000000000000000e-01
5.751900000000000000e+04 5.000000000000000000e-01
5.797000000000000000e+04 9.166666666666666297e-01
5.821200000000000000e+04 8.775510204081632404e-01
5.857700000000000000e+04 7.272727272727272929e-01
5.901800000000000000e+04 9.411764705882352811e-01
5.858500000000000000e+04 5.000000000000000000e-01
5.795200000000000000e+04 2.857142857142856984e-01
5.693600000000000000e+04 4.000000000000000222e-01
5.686700000000000000e+04 8.181818181818182323e-01
5.712700000000000000e+04 8.333333333333333703e-01
5.721700000000000000e+04 3.333333333333333148e-01
5.755400000000000000e+04 5.000000000000000000e-01
5.697200000000000000e+04 7.058823529411765163e-01
5.883700000000000000e+04 2.105263157894736725e-01
5.696100000000000000e+04 5.882352941176470507e-02
5.689800000000000000e+04 5.555555555555555802e-01
5.834700000000000000e+04 6.986301369863013866e-01
5.888300000000000000e+04 6.666666666666666297e-01
5.758400000000000000e+04 7.391304347826086474e-01
5.682300000000000000e+04 7.906976744186046124e-01
5.839600000000000000e+04 4.745762711864406902e-01
5.825500000000000000e+04 5.161290322580645018e-01
5.859500000000000000e+04 3.125000000000000000e-01
5.857900000000000000e+04 9.090909090909090606e-01
5.715400000000000000e+04 9.642857142857143016e-01
5.869300000000000000e+04 1.428571428571428492e-01
5.771600000000000000e+04 5.714285714285713969e-01
5.780400000000000000e+04 3.962264150943396457e-01
5.793100000000000000e+04 5.000000000000000000e-01
5.772800000000000000e+04 9.000000000000000222e-01
5.896900000000000000e+04 5.999999999999999778e-01
5.784800000000000000e+04 3.333333333333333148e-01
5.763400000000000000e+04 4.500000000000000111e-01
5.718100000000000000e+04 6.666666666666666297e-01
5.720400000000000000e+04 5.999999999999999778e-01
5.774300000000000000e+04 5.000000000000000000e-01
5.842400000000000000e+04 9.491525423728813804e-01
5.891200000000000000e+04 5.000000000000000000e-01
5.820200000000000000e+04 7.755102040816326259e-01
5.878600000000000000e+04 1.818181818181818232e-01
5.889500000000000000e+04 8.333333333333333703e-01
5.913700000000000000e+04 5.357142857142856984e-01
5.748300000000000000e+04 8.000000000000000444e-01
5.755700000000000000e+04 3.333333333333333148e-01
5.822800000000000000e+04 8.064516129032257841e-02
5.868800000000000000e+04 6.153846153846154188e-01
5.706700000000000000e+04 3.333333333333333148e-01
5.702500000000000000e+04 5.833333333333333703e-01
5.710100000000000000e+04 4.285714285714285476e-01
5.888500000000000000e+04 6.666666666666666297e-01
5.684800000000000000e+04 1.818181818181818232e-01
5.745100000000000000e+04 4.545454545454545581e-02
5.818300000000000000e+04 5.816326530612244694e-01
5.708600000000000000e+04 5.000000000000000000e-01
5.719900000000000000e+04 8.000000000000000444e-01
5.780600000000000000e+04 4.339622641509434109e-01
5.700000000000000000e+04 7.500000000000000000e-01
5.723000000000000000e+04 5.000000000000000000e-01
5.906000000000000000e+04 2.222222222222222099e-01
5.835900000000000000e+04 8.630136986301369939e-01
5.755500000000000000e+04 6.666666666666666297e-01
5.686600000000000000e+04 7.272727272727272929e-01
5.716200000000000000e+04 1.794871794871794879e-01
5.756700000000000000e+04 7.500000000000000000e-01
5.890000000000000000e+04 5.714285714285713969e-01
5.698700000000000000e+04 7.500000000000000000e-01
5.860200000000000000e+04 5.312500000000000000e-01
5.836300000000000000e+04 9.178082191780821963e-01
5.819400000000000000e+04 6.938775510204081565e-01
5.885800000000000000e+04 3.333333333333333148e-01
5.858000000000000000e+04 1.666666666666666574e-01
5.699200000000000000e+04 7.142857142857143016e-01
5.838900000000000000e+04 3.559322033898305038e-01
5.862300000000000000e+04 5.000000000000000000e-01
5.799800000000000000e+04 2.500000000000000000e-01
5.681700000000000000e+04 6.511627906976744651e-01
5.748600000000000000e+04 2.000000000000000111e-01
5.765900000000000000e+04 4.444444444444444198e-01
5.884800000000000000e+04 7.894736842105263275e-01
5.786200000000000000e+04 5.000000000000000000e-01
