1.611200000000000000e+04 3.448275862068965747e-01 1.208122491207316642e+02
1.611300000000000000e+04 3.620689655172413812e-01 1.217982511491271538e+02
1.611400000000000000e+04 3.793103448275861878e-01 1.232874455622243772e+02
1.611500000000000000e+04 3.965517241379310498e-01 1.240166917483645506e+02
1.611600000000000000e+04 4.137931034482758563e-01 1.250797063296380145e+02
1.611700000000000000e+04 4.310344827586206629e-01 1.259334627351776703e+02
1.611800000000000000e+04 4.482758620689655249e-01 1.268391116737846716e+02
1.611900000000000000e+04 4.655172413793103314e-01 1.278073058691814481e+02
1.612000000000000000e+04 4.827586206896551935e-01 1.286617062437132120e+02
1.612100000000000000e+04 5.000000000000000000e-01 1.299603593921712559e+02
1.612200000000000000e+04 5.172413793103448620e-01 1.312512892895707921e+02
1.612300000000000000e+04 5.344827586206896131e-01 1.325765439820733036e+02
1.612400000000000000e+04 5.517241379310344751e-01 1.336863637872669415e+02
1.612500000000000000e+04 5.689655172413793371e-01 1.357580297835124838e+02
1.612600000000000000e+04 5.862068965517240882e-01 1.367183422326664015e+02
1.612700000000000000e+04 6.034482758620689502e-01 1.376505975624983193e+02
1.612800000000000000e+04 6.206896551724138122e-01 1.387287441202538218e+02
1.612900000000000000e+04 6.379310344827586743e-01 1.396733075114563292e+02
1.613000000000000000e+04 6.551724137931034253e-01 1.408285996822945094e+02
1.613100000000000000e+04 6.724137931034482873e-01 1.415755267202306129e+02
1.613200000000000000e+04 6.896551724137931494e-01 1.425079429363058239e+02
1.613300000000000000e+04 7.068965517241379004e-01 1.436873495667772715e+02
1.613400000000000000e+04 7.241379310344827624e-01 1.442517076091581600e+02
1.613500000000000000e+04 7.413793103448276245e-01 1.453660235428143324e+02
1.613600000000000000e+04 7.586206896551723755e-01 1.464322786717586098e+02
1.613700000000000000e+04 7.758620689655172376e-01 1.478607743840377964e+02
1.613800000000000000e+04 7.931034482758620996e-01 1.485329350791100467e+02
1.613900000000000000e+04 8.103448275862068506e-01 1.492872559657358806e+02
1.614000000000000000e+04 8.275862068965517127e-01 1.506868273286895601e+02
1.614100000000000000e+04 8.448275862068965747e-01 1.519484532637432039e+02
1.614200000000000000e+04 8.620689655172413257e-01 1.531492030295145526e+02
1.614300000000000000e+04 8.793103448275861878e-01 1.537195537987785201e+02
1.614400000000000000e+04 8.965517241379310498e-01 1.549724703961624073e+02
1.614500000000000000e+04 9.137931034482759118e-01 1.557321413775747487e+02
1.614600000000000000e+04 9.310344827586206629e-01 1.565521413775747703e+02
1.614700000000000000e+04 9.482758620689655249e-01 1.575559839947214869e+02
1.614800000000000000e+04 9.655172413793103869e-01 1.586376031513565579e+02
1.614900000000000000e+04 9.827586206896551380e-01 1.603939914911038045e+02
1.617000000000000000e+04 3.043478260869565410e-01 1.205062649775210701e+02
1.617100000000000000e+04 3.188405797101449002e-01 1.224116783185051389e+02
1.617200000000000000e+04 3.333333333333333148e-01 1.232319221846815225e+02
1.617300000000000000e+04 3.478260869565217295e-01 1.243387193657404595e+02
1.617400000000000000e+04 3.623188405797101441e-01 1.252916097057061791e+02
1.617500000000000000e+04 3.768115942028985588e-01 1.268585813072356814e+02
1.617600000000000000e+04 3.913043478260869734e-01 1.281774823649348605e+02
1.617700000000000000e+04 4.057971014492753881e-01 1.298102407671487413e+02
1.617800000000000000e+04 4.202898550724637472e-01 1.314253259042235698e+02
1.617900000000000000e+04 4.347826086956521618e-01 1.324791759884385556e+02
1.618000000000000000e+04 4.492753623188405765e-01 1.337218746647072862e+02
1.618100000000000000e+04 4.637681159420289911e-01 1.345273558873313675e+02
1.618200000000000000e+04 4.782608695652174058e-01 1.363355870672417325e+02
1.618300000000000000e+04 4.927536231884058204e-01 1.373556851017462463e+02
1.618400000000000000e+04 5.072463768115942351e-01 1.381092101510976420e+02
1.618500000000000000e+04 5.217391304347825942e-01 1.393604894964078653e+02
1.618600000000000000e+04 5.362318840579710644e-01 1.404021228292078547e+02
