3.499900000000000000e+04 8.333333333333332871e-02 9.718538984847450157e-01
3.500000000000000000e+04 1.666666666666666574e-01 2.010169842694403908e+00
3.500100000000000000e+04 2.500000000000000000e-01 3.001381222774355706e+00
3.500200000000000000e+04 3.333333333333333148e-01 3.973955127421194167e+00
3.500300000000000000e+04 4.166666666666666852e-01 4.736319869523030412e+00
3.500400000000000000e+04 5.000000000000000000e-01 5.565053843727056915e+00
3.500500000000000000e+04 5.833333333333333703e-01 6.714705965022884193e+00
3.500600000000000000e+04 6.666666666666666297e-01 7.828887278813418504e+00
3.500700000000000000e+04 7.500000000000000000e-01 8.645343033891426998e+00
3.500800000000000000e+04 8.333333333333333703e-01 1.006900029601598412e+01
3.500900000000000000e+04 9.166666666666666297e-01 1.069669448907499465e+01
3.501000000000000000e+04 3.333333333333333148e-01 1.183555356727562646e+01
3.501100000000000000e+04 6.666666666666666297e-01 1.321725541644570256e+01
3.501200000000000000e+04 1.470588235294117627e-02 1.397620205488611234e+01
3.501300000000000000e+04 2.941176470588235253e-02 1.477988109529963445e+01
3.501400000000000000e+04 4.411764705882353227e-02 1.536588450825897922e+01
3.501500000000000000e+04 5.882352941176470507e-02 1.605188742370468091e+01
3.501600000000000000e+04 7.352941176470588480e-02 1.680620831033052553e+01
3.501700000000000000e+04 8.823529411764706454e-02 1.769777995635791967e+01
3.501800000000000000e+04 1.029411764705882304e-01 1.849909138146054843e+01
3.501900000000000000e+04 1.176470588235294101e-01 1.935220333191019648e+01
3.502000000000000000e+04 1.323529411764705899e-01 2.006809438507401211e+01
3.502100000000000000e+04 1.470588235294117696e-01 2.078279712048223260e+01
3.502200000000000000e+04 1.617647058823529493e-01 2.159458527018633234e+01
3.502300000000000000e+04 1.764705882352941291e-01 2.264482333843561790e+01
3.502400000000000000e+04 1.911764705882352811e-01 2.347216849011054407e+01
3.502500000000000000e+04 2.058823529411764608e-01 2.384216849011054506e+01
3.502600000000000000e+04 2.205882352941176405e-01 2.465395663981464125e+01
3.502700000000000000e+04 2.352941176470588203e-01 2.559262591064435810e+01
3.502800000000000000e+04 2.500000000000000000e-01 2.701989603224012626e+01
3.502900000000000000e+04 2.647058823529411797e-01 2.800974450549247763e+01
3.503000000000000000e+04 2.794117647058823595e-01 2.890131615151987532e+01
3.503100000000000000e+04 2.941176470588235392e-01 2.973390248337982200e+01
3.503200000000000000e+04 3.088235294117647189e-01 3.098358244240932891e+01
3.503300000000000000e+04 3.235294117647058987e-01 3.227470598413568581e+01
3.503400000000000000e+04 3.382352941176470784e-01 3.342117883597300221e+01
3.503500000000000000e+04 3.529411764705882582e-01 3.378928208235912223e+01
3.503600000000000000e+04 3.676470588235294379e-01 3.458489505359576555e+01
3.503700000000000000e+04 3.823529411764705621e-01 3.563741583723854234e+01
3.503800000000000000e+04 3.970588235294117418e-01 3.650054966232014664e+01
3.503900000000000000e+04 4.117647058823529216e-01 3.719553167647590897e+01
3.504000000000000000e+04 4.264705882352941013e-01 3.767823241192179751e+01
3.504100000000000000e+04 4.411764705882352811e-01 3.838823241192179836e+01
3.504200000000000000e+04 4.558823529411764608e-01 3.902987093944332742e+01
3.504300000000000000e+04 4.705882352941176405e-01 3.988427131397508418e+01
3.504400000000000000e+04 4.852941176470588203e-01 4.098012714390893052e+01
3.504500000000000000e+04 5.000000000000000000e-01 4.148510239082703777e+01
3.504600000000000000e+04 5.147058823529411242e-01 4.207110580378638076e+01
3.504700000000000000e+04 5.294117647058823595e-01 4.283235477751311748e+01
3.504800000000000000e+04 5.441176470588234837e-01 4.358081987355968323e+01
3.504900000000000000e+04 5.588235294117647189e-01 4.417705808099023557e+01
3.505000000000000000e+04 5.735294117647058432e-01 4.476374368674514415e+01
3.505100000000000000e+04 5.882352941176470784e-01 4.529147467882349787e+01
3.505200000000000000e+04 6.029411764705882026e-01 4.603779900510530609e+01
3.505300000000000000e+04 6.176470588235294379e-01 4.689791527631519585e+01
3.505400000000000000e+04 6.323529411764705621e-01 4.759095207187514376e+01
3.505500000000000000e+04 6.470588235294117974e-01 4.850779447927131116e+01
3.505600000000000000e+04 6.617647058823529216e-01 4.934218048107143773e+01
3.521100000000000000e+04 1.666666666666666574e-01 1.411542021201497832e+01
3.521200000000000000e+04 3.333333333333333148e-01 1.454588507701559585e+01
3.521300000000000000e+04 5.000000000000000000e-01 1.505076129947016916e+01
3.521400000000000000e+04 6.666666666666666297e-01 1.563334176601534686e+01
3.521500000000000000e+04 8.333333333333333703e-01 1.615726924191253744e+01
3.521600000000000000e+04 3.125000000000000000e-02 1.194605432515105470e+01
3.521700000000000000e+04 6.250000000000000000e-02 1.293590279840340074e+01
3.521800000000000000e+04 9.375000000000000000e-02 1.407717401945473412e+01
3.521900000000000000e+04 1.250000000000000000e-01 1.505584658982748181e+01
3.522000000000000000e+04 1.562500000000000000e-01 1.599206237691932486e+01
3.522100000000000000e+04 1.875000000000000000e-01 1.683521123684857912e+01
3.522200000000000000e+04 2.187500000000000000e-01 1.750640420463057367e+01
3.522300000000000000e+04 2.500000000000000000e-01 1.821640420463057097e+01
3.522400000000000000e+04 2.812500000000000000e-01 1.931025062895164623e+01
3.522500000000000000e+04 3.125000000000000000e-01 2.025025062895164396e+01
3.522600000000000000e+04 3.437500000000000000e-01 2.168140400996990635e+01
3.522700000000000000e+04 3.750000000000000000e-01 2.321626556724470092e+01
3.522800000000000000e+04 4.062500000000000000e-01 2.444841815519799511e+01
3.522900000000000000e+04 4.375000000000000000e-01 2.600176937111795183e+01
3.523000000000000000e+04 4.687500000000000000e-01 2.718756024644124736e+01
3.523100000000000000e+04 5.000000000000000000e-01 2.816837623326038909e+01
3.523200000000000000e+04 5.312500000000000000e-01 2.943099256453445633e+01
3.523300000000000000e+04 5.625000000000000000e-01 3.033282403437791075e+01
3.523400000000000000e+04 5.937500000000000000e-01 3.134830421636079834e+01
