3.629300000000000000e+04 2.500000000000000000e-01 9.929866360956964400e+00
3.629600000000000000e+04 5.000000000000000000e-01 1.997522490239209247e+01
3.629900000000000000e+04 7.500000000000000000e-01 2.973722126361566609e+01
3.649500000000000000e+04 2.500000000000000000e-01 3.993281951883418657e+01
3.650000000000000000e+04 2.727272727272727071e-01 4.973656458364742861e+01
3.650500000000000000e+04 7.272727272727272929e-01 5.922644216023977748e+01
3.651100000000000000e+04 3.333333333333333148e-01 7.064183887495933334e+01
3.651400000000000000e+04 5.833333333333333703e-01 7.847252004276089110e+01
3.651800000000000000e+04 9.166666666666666297e-01 8.975409306564637291e+01
3.652400000000000000e+04 1.875000000000000000e-01 1.000910383641795534e+02
3.653000000000000000e+04 5.625000000000000000e-01 1.096467792055934893e+02
3.653600000000000000e+04 9.375000000000000000e-01 1.202938676247912042e+02
3.654000000000000000e+04 6.666666666666666297e-01 1.300701434684297055e+02
3.654500000000000000e+04 3.750000000000000000e-01 1.402723401057114074e+02
3.655000000000000000e+04 2.000000000000000111e-01 1.488079332968523261e+02
3.655600000000000000e+04 4.000000000000000222e-01 1.608293604094667160e+02
3.656200000000000000e+04 1.379310344827586188e-01 1.704466123555048398e+02
3.656800000000000000e+04 3.448275862068965747e-01 1.803035847842088515e+02
3.657300000000000000e+04 5.172413793103448620e-01 1.892821839544170643e+02
3.657900000000000000e+04 7.241379310344827624e-01 2.006835234421942289e+02
3.658500000000000000e+04 9.310344827586206629e-01 2.105062012923806378e+02
3.659200000000000000e+04 8.333333333333333703e-01 2.200727936502058526e+02
3.660100000000000000e+04 5.999999999999999778e-01 2.295842416963696735e+02
3.685100000000000000e+04 5.000000000000000000e-01 2.402025766374898126e+02
3.710700000000000000e+04 1.111111111111111049e-01 2.495688309947293249e+02
3.712300000000000000e+04 4.285714285714285476e-01 2.605710785435514936e+02
3.713800000000000000e+04 5.000000000000000000e-01 2.697574775868448569e+02
3.714900000000000000e+04 8.000000000000000444e-01 2.802498671567107067e+02
3.715800000000000000e+04 3.684210526315789269e-01 2.894929338599076232e+02
3.716500000000000000e+04 7.368421052631578538e-01 2.997319656044923022e+02
3.717700000000000000e+04 7.500000000000000000e-01 3.091698355053911200e+02
3.718900000000000000e+04 9.090909090909090606e-01 3.196205809331185037e+02
3.719900000000000000e+04 4.285714285714285476e-01 3.298662491209678365e+02
3.720900000000000000e+04 9.047619047619047672e-01 3.397797425567821392e+02
4.057400000000000000e+04 7.500000000000000000e-01 3.503518436594310401e+02
