4.391700000000000000e+04 6.250000000000000000e-02 2.386734170367533547e+00
4.391800000000000000e+04 1.250000000000000000e-01 4.481250821053322397e+00
4.391900000000000000e+04 1.875000000000000000e-01 6.363244444846983150e+00
4.392000000000000000e+04 2.500000000000000000e-01 8.695496575299433317e+00
4.392100000000000000e+04 3.125000000000000000e-01 1.080210522428955855e+01
4.392200000000000000e+04 3.750000000000000000e-01 1.260402087159383377e+01
4.392300000000000000e+04 4.375000000000000000e-01 1.410781607041580621e+01
4.392400000000000000e+04 5.000000000000000000e-01 1.688169422202953029e+01
4.392500000000000000e+04 5.625000000000000000e-01 1.838252732400989586e+01
4.392600000000000000e+04 6.250000000000000000e-01 2.044274575903080304e+01
4.392700000000000000e+04 6.875000000000000000e-01 2.238439454292555908e+01
4.392800000000000000e+04 7.500000000000000000e-01 2.439757610453395031e+01
4.392900000000000000e+04 8.125000000000000000e-01 2.642728051651122101e+01
4.393000000000000000e+04 8.750000000000000000e-01 2.762072092139116464e+01
4.393100000000000000e+04 9.375000000000000000e-01 2.848472323620287483e+01
4.393200000000000000e+04 5.000000000000000000e-01 2.998008272475404112e+01
4.393300000000000000e+04 1.666666666666666574e-01 3.183750028685470923e+01
4.393400000000000000e+04 3.333333333333333148e-01 3.373700022104791429e+01
4.393500000000000000e+04 5.000000000000000000e-01 3.545097221615168337e+01
4.393600000000000000e+04 6.666666666666666297e-01 3.647376251723984097e+01
4.393700000000000000e+04 8.333333333333333703e-01 3.768706379886778279e+01
4.393800000000000000e+04 8.333333333333332871e-02 3.868836295496449651e+01
4.393900000000000000e+04 1.666666666666666574e-01 3.983892803352372169e+01
4.394000000000000000e+04 2.500000000000000000e-01 4.099845379865358552e+01
4.394100000000000000e+04 3.333333333333333148e-01 4.257201663502206657e+01
4.394200000000000000e+04 4.166666666666666852e-01 4.404137023439833598e+01
4.394300000000000000e+04 5.000000000000000000e-01 4.581543336743503403e+01
4.394400000000000000e+04 5.833333333333333703e-01 4.751643307349026912e+01
4.394500000000000000e+04 6.666666666666666297e-01 4.904499448867777289e+01
4.400600000000000000e+04 5.882352941176470507e-02 3.900361231677359797e+01
4.400700000000000000e+04 1.176470588235294101e-01 3.986651439696577626e+01
4.400800000000000000e+04 1.764705882352941291e-01 4.138529680402743338e+01
4.400900000000000000e+04 2.352941176470588203e-01 4.262674756825451539e+01
4.401000000000000000e+04 2.941176470588235392e-01 4.383658226770729271e+01
4.401100000000000000e+04 3.529411764705882582e-01 4.536896603165155994e+01
4.401200000000000000e+04 4.117647058823529216e-01 4.680590722738644871e+01
4.401300000000000000e+04 4.705882352941176405e-01 4.834879413186129682e+01
4.401400000000000000e+04 5.294117647058823595e-01 4.961042006691495487e+01
4.405500000000000000e+04 3.333333333333333148e-01 3.108683472949584115e+01
4.405600000000000000e+04 6.666666666666666297e-01 3.180690417059162911e+01
4.405700000000000000e+04 3.333333333333333148e-01 2.935022886876686954e+01
4.405800000000000000e+04 6.666666666666666297e-01 3.009675415300042900e+01
