1.731800000000000000e+04 6.385542168674698260e-01 1.237464153859048395e+02
1.731900000000000000e+04 6.506024096385542022e-01 1.258810113664126220e+02
1.732000000000000000e+04 6.626506024096385783e-01 1.283648390576987879e+02
1.732100000000000000e+04 6.746987951807228434e-01 1.300390254272526533e+02
1.732200000000000000e+04 6.867469879518072196e-01 1.313795104141137529e+02
1.732300000000000000e+04 6.987951807228915957e-01 1.333302282307135727e+02
1.732400000000000000e+04 7.108433734939758608e-01 1.351915449689394961e+02
1.732500000000000000e+04 7.228915662650602370e-01 1.370905183758096371e+02
1.732600000000000000e+04 7.349397590361446131e-01 1.395318294989563697e+02
1.732700000000000000e+04 7.469879518072288782e-01 1.410357909346321605e+02
1.732800000000000000e+04 7.590361445783132543e-01 1.428001321714681637e+02
1.732900000000000000e+04 7.710843373493976305e-01 1.442788478304100579e+02
1.733000000000000000e+04 7.831325301204818956e-01 1.463298963427568538e+02
1.733100000000000000e+04 7.951807228915662717e-01 1.482562140735582830e+02
1.733200000000000000e+04 8.072289156626506479e-01 1.499450302269627855e+02
1.733300000000000000e+04 8.192771084337349130e-01 1.522621189175398229e+02
1.733400000000000000e+04 8.313253012048192891e-01 1.545895638685536824e+02
1.733500000000000000e+04 8.433734939759036653e-01 1.572966656398212422e+02
1.733600000000000000e+04 8.554216867469879304e-01 1.591971918827339891e+02
1.733700000000000000e+04 8.674698795180723065e-01 1.606358370787430658e+02
1.733800000000000000e+04 8.795180722891565717e-01 1.622345666243510607e+02
1.733900000000000000e+04 8.915662650602409478e-01 1.630991474476406040e+02
1.734000000000000000e+04 9.036144578313253239e-01 1.653791693773596876e+02
1.734100000000000000e+04 9.156626506024095891e-01 1.668513106749259123e+02
1.734200000000000000e+04 9.277108433734939652e-01 1.689245930965945206e+02
1.734300000000000000e+04 9.397590361445783413e-01 1.706072695360801390e+02
1.734400000000000000e+04 9.518072289156626065e-01 1.738623117785095644e+02
1.734500000000000000e+04 9.638554216867469826e-01 1.761782349205848845e+02
1.734600000000000000e+04 9.759036144578313587e-01 1.784871307605915263e+02
1.734700000000000000e+04 9.879518072289156239e-01 1.805330535352827042e+02
1.734800000000000000e+04 5.882352941176470507e-02 1.817678004729181112e+02
1.734900000000000000e+04 1.176470588235294101e-01 1.831180967367061783e+02
1.735000000000000000e+04 1.764705882352941291e-01 1.853727363974945774e+02
1.735100000000000000e+04 2.352941176470588203e-01 1.866868901175745350e+02
1.735200000000000000e+04 2.941176470588235392e-01 1.881036469774485340e+02
1.735300000000000000e+04 3.529411764705882582e-01 1.897029280659379822e+02
1.735400000000000000e+04 4.117647058823529216e-01 1.924474287509442831e+02
1.735500000000000000e+04 4.705882352941176405e-01 1.939924206603081984e+02
1.735600000000000000e+04 5.294117647058823595e-01 1.951724630324287943e+02
1.735700000000000000e+04 5.882352941176470784e-01 1.969408521298844619e+02
1.735800000000000000e+04 6.470588235294117974e-01 1.986962438240655615e+02
1.735900000000000000e+04 7.058823529411765163e-01 1.998893490164103071e+02
1.736000000000000000e+04 7.647058823529411242e-01 2.013061058762843061e+02
1.736100000000000000e+04 8.235294117647058432e-01 2.028262374495371034e+02
1.736200000000000000e+04 8.823529411764705621e-01 2.044893670295758739e+02
1.736300000000000000e+04 9.411764705882352811e-01 2.059070764497321875e+02
1.736400000000000000e+04 2.857142857142857054e-02 2.069202398126702747e+02
1.736500000000000000e+04 5.714285714285714107e-02 2.083805479993212941e+02
1.736600000000000000e+04 8.571428571428571508e-02 2.099579826255419732e+02
1.736700000000000000e+04 1.142857142857142821e-01 2.114313121881314146e+02
1.736800000000000000e+04 1.428571428571428492e-01 2.123768279204172416e+02
1.736900000000000000e+04 1.714285714285714302e-01 2.142245833154844661e+02
1.737000000000000000e+04 2.000000000000000111e-01 2.150519284671593709e+02
1.737100000000000000e+04 2.285714285714285643e-01 2.167084308064272875e+02
1.737200000000000000e+04 2.571428571428571175e-01 2.178847385892800617e+02
1.737300000000000000e+04 2.857142857142856984e-01 2.188427573782398383e+02
1.737400000000000000e+04 3.142857142857142794e-01 2.202578545480483285e+02
1.737500000000000000e+04 3.428571428571428603e-01 2.217869392415823597e+02
1.737600000000000000e+04 3.714285714285714413e-01 2.234230932685614732e+02
1.737700000000000000e+04 4.000000000000000222e-01 2.245288509273638056e+02
1.737800000000000000e+04 4.285714285714285476e-01 2.266513494550428902e+02
1.737900000000000000e+04 4.571428571428571286e-01 2.283714947977392740e+02
1.738000000000000000e+04 4.857142857142857095e-01 2.293501673681120110e+02
1.738100000000000000e+04 5.142857142857142350e-01 2.307226468761557499e+02
